year,naics,wage
2010,4859,26612.795221069595
2010,4861,104769.62611042392
2010,4862,108621.67451699865
2010,4869,92782.80717286914
2010,4871,27638.050264296013
2010,4872,26304.12121434333
2010,4879,38243.19312393888
2010,4881,44776.375284664355
2010,4882,44338.446480275066
2010,4883,64071.81503291007
2010,4884,32332.318535084578
2010,4885,54534.654331688274
2010,4889,34600.47029204431
2010,4911,28093.76288426763
2010,4921,44175.00775706012
2010,4922,29103.64256445079
2010,4931,40771.95643035619
2010,5111,56232.61740312
2010,5112,124246.32448228309
2010,5121,59174.941797094536
2010,5122,79107.51977809938
2010,5151,65878.23745596496
2010,5152,80899.77664634073
2010,5171,73755.9295503763
2010,5172,63159.96497907463
2010,5174,89979.61561535824
2010,5179,75709.13579529898
2010,5182,79591.66329224626
2010,5191,98068.65475534066
2010,5211,89152.69819146371
2010,5221,55211.31424912892
2010,5222,75178.99689033288
2010,5223,64030.94049730086
2010,5231,205455.5532672005
2010,5232,148390.16135825217
2010,5239,184974.3038439712
2010,5241,75716.10495664652
2010,5242,62314.49610317398
2010,5251,75683.53254769921
2010,5259,120208.67431108789
2010,5311,39151.35867768014
2010,5312,51381.63322472242
2010,5313,45839.27450149201
2010,5321,39761.83664238794
2010,5322,29383.76725865774
2010,5323,43023.932931706826
2010,5324,60819.37314181773
2010,5331,83908.01070849963
2010,5411,81026.71658440489
2010,5412,58326.266450077375
2010,5413,76737.33588043504
2010,5414,55981.44831582952
2010,5415,92763.29476555262
2010,5416,82262.80977463334
2010,5417,98306.69764955029
2010,5418,68546.20034898788
2010,5419,41000.03329374115
2010,5511,98286.25115512476
2010,5611,74535.93479332217
2010,5612,49218.19117170228
2010,5613,29024.737901481618
2010,5614,34835.60488807714
2010,5615,44543.787187258255
2010,5616,28716.190519584845
2010,5617,24252.03849553943
2010,5619,39175.76184274192
2010,5621,45932.236873568516
2010,5622,62912.089933967494
2010,5629,50939.1345585633
2010,6111,35195.73177466003
2010,6112,39623.7454775759
2010,6113,52917.47079576012
2010,6114,55732.1826345404
2010,6115,41449.13390546247
2010,6116,20097.618805958504
2010,6117,41914.63985047014
2010,6211,76214.73790377026
2010,6212,45659.169108955546
2010,6213,37465.65079227341
2010,6214,53341.0683761973
2010,6215,56032.98640877284
2010,6216,27383.860612654484
2010,6219,38221.10580105546
2010,6221,53059.421077031555
2010,6222,40075.29068140548
2010,6223,53737.112215292305
2010,6231,28930.690702759282
2010,6232,25368.992352793946
2010,6233,23427.54144552436
2010,6239,27531.449835214964
2010,6241,23685.971325755272
2010,6242,31486.015387761723
2010,6243,23883.478705463254
2010,6244,19117.14624901438
2010,7111,41417.16884115692
2010,7112,117423.46118771203
2010,7113,33577.943306326124
2010,7114,104235.38872894007
2010,7115,125188.48821914168
2010,7121,30485.35212151152
2010,7131,23093.53557124695
2010,7132,28340.181944345317
2010,7139,18175.11466240585
2010,7211,26125.835261802535
2010,7212,20504.51833048108
2010,7213,21174.532673832397
2010,7221,16739.469313620357
2010,7222,13544.237118835268
2010,7223,21634.475916122636
2010,7224,13841.552541108742
2010,8111,32000.213522971047
2010,8112,52256.35549753349
2010,8113,49857.75715200868
2010,8114,31838.434408219015
2010,8121,19211.66602317567
2010,8122,33347.308261907136
2010,8123,24436.37246417179
2010,8129,23611.781595913424
2010,8131,26764.095663244218
2010,8132,52773.87883722236
2010,8133,38173.19085973795
2010,8134,17081.907599174432
2010,8139,49624.849483163096
2010,8141,17462.41211061039
2010,9999,50543.0042117812
2011,1111,32405.929989388984
2011,1112,26827.958711965297
2011,1113,22399.510050169578
2011,1114,26838.971057552462
2011,1119,28708.925130427804
2011,1121,29316.68890828424
2011,1122,32050.494783543032
2011,1123,34154.688740526886
2011,1124,26330.821249102657
2011,1125,31954.489630931457
2011,1129,33989.45737277077
2011,1131,64686.288154269976
2011,1132,24473.488628979856
2011,1133,37027.74651224544
2011,1141,77584.07381424432
2011,1142,27484.196581196582
2011,1151,23784.03216460771
2011,1152,31034.230977647323
2011,1153,38329.85866184448
2011,2111,152101.07559082788
2011,2121,81257.74202901886
2011,2122,85505.22309087345
2011,2123,54047.10631144795
2011,2131,82131.39073504096
2011,2211,94883.03690678309
2011,2212,92138.61563265952
2011,2213,50962.31365889088
2011,2361,43307.151417109984
2011,2362,64259.966302308734
2011,2371,60301.39715796881
2011,2372,64001.60621419128
2011,2373,59272.02284682754
2011,2379,65269.47998650657
2011,2381,40676.35811758165
2011,2382,52828.16711683233
2011,2383,40047.48375670007
2011,2389,44779.82696652627
2011,3111,52628.25213032582
2011,3112,61986.30097103832
2011,3113,46464.47613505812
2011,3114,42437.71382319493
2011,3115,51026.02112729365
2011,3116,32902.093788542355
2011,3117,38603.64651150247
2011,3118,34914.89037722911
2011,3119,51518.24260040706
2011,3121,51380.109977397864
2011,3122,83774.31306048142
2011,3131,33477.58363504707
2011,3132,40966.123778325746
2011,3133,41467.35909745559
2011,3141,36477.04661444479
2011,3149,33190.389403617504
2011,3151,35926.55817458404
2011,3152,36084.66194186199
2011,3159,34232.61079637423
2011,3161,44790.197109689645
2011,3162,35949.60921226346
2011,3169,35359.06886568997
2011,3211,38271.974426660294
2011,3212,41129.766374512394
2011,3219,34540.43997552903
2011,3221,74773.75207132482
2011,3222,53840.325019993805
2011,3231,43969.9578609603
2011,3241,103333.30338376047
2011,3251,89321.73521296414
2011,3252,78476.56480619124
2011,3253,73509.21523740648
2011,3254,102228.11961536323
2011,3255,64426.71843964191
2011,3256,62467.689405965
2011,3259,64028.05704666384
2011,3261,45384.00575684674
2011,3262,51559.89743084251
2011,3271,47352.95242692013
2011,3272,51676.63057276711
2011,3273,47220.23627055161
2011,3274,57078.2456679919
2011,3279,49585.80521513956
2011,3311,75361.62037117904
2011,3312,57916.679761735926
2011,3313,58980.365343734076
2011,3314,61667.91444464499
2011,3315,50488.076084458015
2011,3321,52860.314997476235
2011,3322,53542.736825096945
2011,3323,46896.605157568665
2011,3324,57298.43500185725
2011,3325,53889.16831135687
2011,3326,46318.62017488768
2011,3327,48929.585061766724
2011,3328,43891.365819100276
2011,3329,56058.04644247704
2011,3331,70185.59857273851
2011,3332,72965.33023753895
2011,3333,65669.57007519946
2011,3334,49658.62459133237
2011,3335,54622.55704951671
2011,3336,72453.54621823193
2011,3339,61533.12106236356
2011,3341,141231.5240330633
2011,3342,97764.74203036877
2011,3343,76865.80341534886
2011,3344,88754.69933222602
2011,3345,89020.9607127072
2011,3346,88044.74116229244
2011,3351,53811.84884519144
2011,3352,54996.84731576422
2011,3353,65048.80564059612
2011,3359,58700.033005229896
2011,3361,80999.92307406075
2011,3362,44157.13081961256
2011,3363,55420.4064793927
2011,3364,88186.15432610085
2011,3365,66457.3251278167
2011,3366,56845.68485470754
2011,3369,64363.64554943898
2011,3371,35025.76430970218
2011,3372,44986.86294794677
2011,3379,39512.63011679329
2011,3391,62002.7882101361
2011,3399,46656.38157446665
2011,4231,48085.698109224206
2011,4232,54915.73857862556
2011,4233,51322.15219312602
2011,4234,88404.72810022671
2011,4235,64339.59930994526
2011,4236,77877.71383717458
2011,4237,57802.584109142
2011,4238,61775.13653148406
2011,4239,50568.47875880533
2011,4241,57829.029950315875
2011,4242,98785.55059544425
2011,4243,66514.89136340117
2011,4244,50014.203781406824
2011,4245,48243.40456650686
2011,4246,74306.23793811409
2011,4247,65937.90621033838
2011,4248,58935.60254088962
2011,4249,46889.29320426942
2011,4251,84494.58053471694
2011,4411,49210.35062207188
2011,4412,37731.762169712856
2011,4413,31308.24925827841
2011,4421,34220.01754822242
2011,4422,27570.446567310042
2011,4431,42060.94459074348
2011,4441,30594.753330325108
2011,4442,27788.7381137159
2011,4451,22291.3649997958
2011,4452,23302.9968181329
2011,4453,21855.534326569796
2011,4461,35087.63137293079
2011,4471,18892.068178286103
2011,4481,17476.315115792648
2011,4482,19339.99604860754
2011,4483,33486.18522499925
2011,4511,18966.241777281866
2011,4512,18785.31789060961
2011,4521,20047.963308082788
2011,4529,22568.724683579247
2011,4531,17547.540957102825
2011,4532,23483.22867256868
2011,4533,19482.61101563262
2011,4539,26652.554210786195
2011,4541,51851.01050570633
2011,4542,31199.503290512792
2011,4543,44293.01875752231
2011,4811,62424.18725813266
2011,4812,71727.85763201017
2011,4821,47174.53789004458
2011,4831,80824.26202174368
2011,4832,69675.29652808227
2011,4841,43428.71233093876
2011,4842,42386.74447428943
2011,4851,42107.35635405843
2011,4852,34928.06271398294
2011,4853,25598.01234221599
2011,4854,21365.55764539316
2011,4855,27831.892031951415
2011,4859,26596.15222595672
2011,4861,112684.56836700525
2011,4862,114212.7346998536
2011,4869,96223.47793789927
2011,4871,28307.75143769968
2011,4872,26973.834418402777
2011,4879,40024.632991318074
2011,4881,45441.54749274347
2011,4882,45918.0641722408
2011,4883,63902.50278956336
2011,4884,32674.72709490838
2011,4885,56123.03676024023
2011,4889,34949.76570241912
2011,4911,28877.208448901216
2011,4921,44711.70123275906
2011,4922,29595.034778280347
2011,4931,41432.329084091136
2011,5111,58293.694667520234
2011,5112,129098.51635034173
2011,5121,61316.978724259745
2011,5122,76688.11458895485
2011,5151,67791.88442395965
2011,5152,90830.84898406726
2011,5171,76001.06474363447
2011,5172,67465.9100838292
2011,5174,93754.62199816683
2011,5179,79406.41261616546
2011,5182,82722.72945725052
2011,5191,109640.56922948106
2011,5211,94757.90303422956
2011,5221,58143.53516089964
2011,5222,79075.07451230008
2011,5223,66690.38231488911
2011,5231,213183.2302678007
2011,5232,153265.4107850912
2011,5239,190651.2775730899
2011,5241,79063.66003642498
2011,5242,63818.02723425884
2011,5251,80844.45454159412
2011,5259,133631.59576457506
2011,5311,40527.464255765015
2011,5312,54795.840895601505
2011,5313,47029.328147197695
2011,5321,41071.96170734198
2011,5322,32237.116454127317
2011,5323,45908.318138147246
2011,5324,64229.62452332062
2011,5331,86225.90781263
2011,5411,83049.01201875371
2011,5412,60019.85115857936
2011,5413,78881.64267033148
2011,5414,57872.179345464654
2011,5415,95975.73114362733
2011,5416,83483.91063377749
2011,5417,102761.1871147153
2011,5418,71117.75806348764
2011,5419,42717.93076704141
2011,5511,103074.9963761587
2011,5611,74668.52911037987
2011,5612,50148.010090969336
2011,5613,29924.442252974804
2011,5614,35928.51179278929
2011,5615,46395.19133475012
2011,5616,28958.886915234147
2011,5617,24581.26293384098
2011,5619,40327.334129847026
2011,5621,46865.93609942534
2011,5622,64321.427730736665
2011,5629,51445.49825040608
2011,6111,35926.676897456586
2011,6112,38760.378493317134
2011,6113,54315.89380792887
2011,6114,55718.20209886698
2011,6115,41932.30003595541
2011,6116,20781.54190885948
2011,6117,43639.58519044498
2011,6211,77935.44466567242
2011,6212,46060.61580553346
2011,6213,37952.88245748126
2011,6214,54321.87641044803
2011,6215,57163.0525611761
2011,6216,27453.186303601713
2011,6219,38789.30843095609
2011,6221,54430.5236190962
2011,6222,41218.49335413721
2011,6223,55178.44993652658
2011,6231,29403.938403248412
2011,6232,25628.560870023357
2011,6233,23760.06593488367
2011,6239,28025.6794561137
2011,6241,23833.92646474713
2011,6242,32189.426006041456
2011,6243,24033.353159218277
2011,6244,19340.10939190047
2011,7111,42417.95970808736
2011,7112,120875.04289911223
2011,7113,35089.057499355506
2011,7114,101725.17311816975
2011,7115,131374.6218346363
2011,7121,30923.524653735392
2011,7131,23557.503369111335
2011,7132,28907.708249512918
2011,7139,18476.50434337666
2011,7211,26900.680045486202
2011,7212,21048.567890371978
2011,7213,22086.750949538797
2011,7223,21965.04903131707
2011,7224,14285.553162326787
2011,7225,15514.32754609997
2011,8111,32610.33901053642
2011,8112,53952.35452504089
2011,8113,51857.87443867796
2011,8114,32128.831254974793
2011,8121,19737.28515483202
2011,8122,33952.97729781581
2011,8123,25135.79579536269
2011,8129,24440.601893718398
2011,8131,24588.58373064474
2011,8132,54160.36447985597
2011,8133,39271.99728690583
2011,8134,17358.7391622532
2011,8139,51574.216718936645
2011,8141,16917.362785339366
2011,9999,52617.13911511963
2012,1111,34418.433829901376
2012,1112,27956.25613084632
2012,1113,23717.16860052842
2012,1114,27439.36685174903
2012,1119,30110.30915491841
2012,1121,30197.455045184448
2012,1122,32990.2947257813
2012,1123,35017.08871253993
2012,1124,25418.461365341336
2012,1125,32603.010095735423
2012,1129,34208.10007997867
2012,1131,73676.65141134558
2012,1132,25612.976462676528
2012,1133,38217.507550026596
2012,1141,80282.28860523038
2012,1142,29529.92600896861
2012,1151,24893.72938414044
2012,1152,31746.114356766386
2012,1153,40010.273548296056
2012,2111,155061.1226257028
2012,2121,80450.46205411696
2012,2122,85494.94664325274
2012,2123,55219.40675802002
2012,2131,82795.69145226988
2012,2211,98026.88346222094
2012,2212,96156.63027923531
2012,2213,52307.64721053633
2012,2361,44859.37481485602
2012,2362,66116.79465297819
2012,2371,63025.260738454235
2012,2372,67985.1236770772
2012,2373,60555.62738674621
2012,2379,67155.00815093883
2012,2381,41996.38110088103
2012,2382,54414.20552479056
2012,2383,40957.997419979554
2012,2389,46281.87943875288
2012,3111,55522.25713468687
2012,3112,65235.36019493372
2012,3113,48589.95534930023
2012,3114,43079.189756020445
2012,3115,53073.58342457168
2012,3116,33431.6000248782
2012,3117,40201.793382687014
2012,3118,35695.39028318014
2012,3119,53018.46134595757
2012,3121,51417.29376650342
2012,3122,83555.19828998932
2012,3131,34101.46791044776
2012,3132,41835.79561067322
2012,3133,42676.95423035647
2012,3141,37404.15877909665
2012,3149,33952.98002108012
2012,3151,29441.25655708731
2012,3152,36568.79811712903
2012,3159,35781.149967835314
2012,3161,46686.332330072735
2012,3162,37130.45232327681
2012,3169,36843.59186606916
2012,3211,39974.81566677399
2012,3212,42540.35786092154
2012,3219,35217.15686916058
2012,3221,76846.08689574731
2012,3222,54904.39915430912
2012,3231,44627.86991122688
2012,3241,109357.86787034711
2012,3251,90510.70921148256
2012,3252,80382.36546526868
2012,3253,77337.22589561838
2012,3254,108716.60971593858
2012,3255,67518.52224030145
2012,3256,63069.651037851036
2012,3259,63608.64942885079
2012,3261,46645.58410466721
2012,3262,51424.00283216163
2012,3271,48493.109693300845
2012,3272,52845.368341746405
2012,3273,48987.236921394724
2012,3274,59689.378953339954
2012,3279,50735.43970241603
2012,3311,77207.75709653442
2012,3312,59928.8560648645
2012,3313,60250.22604094379
2012,3314,63200.517223113966
2012,3315,50970.287680826725
2012,3321,55346.42092383302
2012,3322,58335.83895483313
2012,3323,48160.06544684986
2012,3324,58648.41130040884
2012,3325,55111.63488651995
2012,3326,47108.47355163728
2012,3327,49755.21251796485
2012,3328,44779.153499321095
2012,3329,57357.963596306785
2012,3331,71166.03187209024
2012,3332,72341.05747225329
2012,3333,66680.62650076646
2012,3334,50511.65813109872
2012,3335,55589.07833628439
2012,3336,74166.57987792873
2012,3339,62924.73167215406
2012,3341,152884.31431868766
2012,3342,98554.36452662965
2012,3343,79059.42975979524
2012,3344,88774.07616932323
2012,3345,90405.3127508961
2012,3346,101269.25296287189
2012,3351,59580.5134201204
2012,3352,55672.9806267203
2012,3353,65098.08709506107
2012,3359,59738.614624038826
2012,3361,79681.69808684003
2012,3362,44927.19045628756
2012,3363,55125.58406486853
2012,3364,88853.413295621
2012,3365,65104.17638514215
2012,3366,57992.05308920919
2012,3369,62918.85551644988
2012,3371,35823.10487348952
2012,3372,46131.432882011606
2012,3379,41085.37978934075
2012,3391,64457.229992846456
2012,3399,48273.02168238714
2012,4231,50190.15075826832
2012,4232,57943.15770556737
2012,4233,53450.88168104854
2012,4234,90399.76326127765
2012,4235,64902.02017518608
2012,4236,78464.97575482074
2012,4237,59907.41238856509
2012,4238,64347.37500097065
2012,4239,50720.764683859685
2012,4241,59866.00931965676
2012,4242,102890.95733367432
2012,4243,70793.86269530561
2012,4244,51057.896337135244
2012,4245,49419.915259332134
2012,4246,76689.6978504875
2012,4247,69657.77526857678
2012,4248,61963.01558736993
2012,4249,48590.85199886151
2012,4251,87244.69985371262
2012,4411,50746.6260897569
2012,4412,39148.690802587465
2012,4413,31605.682522422445
2012,4421,35558.06035518572
2012,4422,27273.17427369441
2012,4431,44277.59918710697
2012,4441,30784.512596930497
2012,4442,28440.0465847034
2012,4451,22561.92976435059
2012,4452,23462.39765769955
2012,4453,22149.80139975125
2012,4461,35740.44664983076
2012,4471,19202.614502823333
2012,4481,17852.753323027046
2012,4482,20026.73571511757
2012,4483,34502.05855928124
2012,4511,19172.279052773356
2012,4512,19328.968588622356
2012,4521,20496.317085317933
2012,4529,22784.960121918168
2012,4531,17915.634621074103
2012,4532,23863.943066150423
2012,4533,19645.17995452016
2012,4539,27363.70778308414
2012,4541,55265.0424610525
2012,4542,31474.201095817185
2012,4543,45131.784598437815
2012,4811,63874.18705102954
2012,4812,74985.64434810936
2012,4821,44547.84888888889
2012,4831,82179.78949120425
2012,4832,70578.16571406354
2012,4841,44529.3323616581
2012,4842,44195.89719198997
2012,4851,42288.177649955025
2012,4852,36373.94560424967
2012,4853,25870.650631681245
2012,4854,21876.774751092566
2012,4855,28676.68100855105
2012,4859,26951.88388812513
2012,4861,120292.20089858794
2012,4862,139126.91940568943
2012,4869,103258.98093126385
2012,4871,29072.30805605709
2012,4872,27907.372298347225
2012,4879,40219.11354653252
2012,4881,45626.903966739366
2012,4882,47522.36553902356
2012,4883,66187.71645806782
2012,4884,33367.57258083398
2012,4885,58024.40708725709
2012,4889,36199.26722426992
2012,4911,28616.751332513326
2012,4921,45857.55006040455
2012,4922,30171.631436538264
2012,4931,42238.00881335384
2012,5111,60411.19392044483
2012,5112,131335.3936233475
2012,5121,63434.69521445318
2012,5122,77802.7009499452
2012,5151,70925.94548844743
2012,5152,99312.88228280528
2012,5171,78497.73331013921
2012,5172,70601.31875373321
2012,5174,96678.67319306449
2012,5179,79388.22958891983
2012,5182,84919.21017276363
2012,5191,119143.21739850397
2012,5211,100621.60441976166
2012,5221,61034.049839383784
2012,5222,84062.203778708
2012,5223,74197.96109822004
2012,5231,209179.78671922866
2012,5232,167072.45294198705
2012,5239,200053.93662928368
2012,5241,82163.09955719678
2012,5242,66554.61005009965
2012,5251,83526.09589760833
2012,5259,135684.93565012884
2012,5311,43050.875624580374
2012,5312,58654.91399250329
2012,5313,48874.580334361024
2012,5321,41629.41839558194
2012,5322,33572.002493570326
2012,5323,48345.06096541239
2012,5324,67169.68949817731
2012,5331,91291.10104830422
2012,5411,85129.93491737933
2012,5412,62935.25952432399
2012,5413,81207.89571051535
2012,5414,59028.317153041906
2012,5415,102810.98197904449
2012,5416,85794.2226277534
2012,5417,108399.56239557128
2012,5418,74045.02147260592
2012,5419,44421.375700163255
2012,5511,108201.09178837537
2012,5611,80651.52598079087
2012,5612,51216.73173724256
2012,5613,30705.154168166726
2012,5614,36814.11311138462
2012,5615,47982.948719951266
2012,5616,29529.921240161148
2012,5617,25108.68874572641
2012,5619,42442.09330176472
2012,5621,47536.450595678805
2012,5622,67061.24983215844
2012,5629,51171.418805058594
2012,6111,36679.7860227091
2012,6112,39259.58789426317
2012,6113,55555.323627878235
2012,6114,58886.31141722895
2012,6115,42444.75422338064
2012,6116,20929.661878530907
2012,6117,44687.418626480525
2012,6211,80274.3154445597
2012,6212,46796.67186315001
2012,6213,38490.66358346391
2012,6214,56156.69157781972
2012,6215,57568.19755283272
2012,6216,27578.657909949692
2012,6219,39766.57073050719
2012,6221,55767.09449394723
2012,6222,41743.11757959802
2012,6223,56608.93512884591
2012,6231,29646.825874854785
2012,6232,25889.85133609855
2012,6233,24017.492362277677
2012,6239,28375.193880571635
2012,6241,23851.21276991202
2012,6242,32860.677978815766
2012,6243,24165.07397046586
2012,6244,19614.969537880414
2012,7111,43571.496512735706
2012,7112,124027.61714466145
2012,7113,35729.912355227825
2012,7114,107639.56552573259
2012,7115,130728.52124726879
2012,7121,31386.198061958596
2012,7131,24994.05917671518
2012,7132,29128.48102498302
2012,7139,18741.882605868675
2012,7211,27489.729972132354
2012,7212,21161.98059508409
2012,7213,24321.5433871933
2012,7223,22009.23934726933
2012,7224,14847.329843556166
2012,7225,15927.704509111862
2012,8111,33241.34271415784
2012,8112,55448.75306352054
2012,8113,53291.52830981845
2012,8114,32111.168491652694
2012,8121,20268.107625557303
2012,8122,34527.42436496616
2012,8123,25602.236063252618
2012,8129,24274.82873776069
2012,8131,25204.967341356674
2012,8132,55943.964198731665
2012,8133,40676.30480910276
2012,8134,17728.933002247682
2012,8139,53083.0244774007
2012,8141,15263.947691508642
2012,9999,52370.76820444817
2013,1111,35401.75829845783
2013,1112,29002.993190442005
2013,1113,24873.112290373272
2013,1114,28154.45509345501
2013,1119,30816.76523087635
2013,1121,30769.774026263698
2013,1122,33949.108282574154
2013,1123,35695.20746491952
2013,1124,25816.277695716395
2013,1125,32939.648671955845
2013,1129,36189.139642024995
2013,1131,64816.30851347745
2013,1132,27785.772651704072
2013,1133,39495.682613025296
2013,1141,75754.49511670253
2013,1142,29965.338392355257
2013,1151,25783.80278537756
2013,1152,32294.76611552189
2013,1153,41262.79435762688
2013,2111,154289.9778734522
2013,2121,82067.37248846795
2013,2122,86954.47029288702
2013,2123,56603.93275413873
2013,2131,84312.3741724464
2013,2211,99917.54623299514
2013,2212,96317.7654278306
2013,2213,53333.58047126703
2013,2361,46263.411414760194
2013,2362,66879.53287669804
2013,2371,64566.07774073756
2013,2372,68933.99809876781
2013,2373,61153.54098458262
2013,2379,67504.14999800774
2013,2381,42956.19164516452
2013,2382,55180.7953160235
2013,2383,42064.776806825124
2013,2389,47325.214081140366
2013,3111,54843.67462870824
2013,3112,66012.7548972128
2013,3113,46992.75319488818
2013,3114,44098.767136779534
2013,3115,54162.53623567383
2013,3116,34136.009143356096
2013,3117,40537.33876368662
2013,3118,36079.613951781896
2013,3119,52670.24675535367
2013,3121,50297.95354224241
2013,3122,75210.15551550109
2013,3131,36257.50247286959
2013,3132,42675.411554388076
2013,3133,43348.29002272258
2013,3141,39185.95166485564
2013,3149,34706.97336884154
2013,3151,30860.019718729072
2013,3152,36351.84038088132
2013,3159,35711.431532198374
2013,3161,48683.83612290782
2013,3162,42108.45658403783
2013,3169,38293.46033674709
2013,3211,40944.92356732115
2013,3212,42977.447588881325
2013,3219,36156.458799012114
2013,3221,78545.77959160671
2013,3222,55944.79069741607
2013,3231,45184.71866899726
2013,3241,109326.8342852546
2013,3251,90738.6925847651
2013,3252,80282.41351265441
2013,3253,76958.0560389084
2013,3254,113295.68981606781
2013,3255,68045.10124474204
2013,3256,63521.578718836434
2013,3259,64464.564020570586
2013,3261,47117.05935230961
2013,3262,52477.64449120328
2013,3271,48532.80963494761
2013,3272,53305.30616275195
2013,3273,50473.53316902245
2013,3274,59914.387352065634
2013,3279,51054.763405267535
2013,3311,78730.40666966312
2013,3312,59975.09920115695
2013,3313,60525.24427166469
2013,3314,63146.610415103976
2013,3315,51349.1747256243
2013,3321,52730.535796274096
2013,3322,55556.874183514774
2013,3323,48716.897075362336
2013,3324,59045.23634597508
2013,3325,56747.57936881771
2013,3326,47610.30719511329
2013,3327,49987.938605676194
2013,3328,45304.11003822759
2013,3329,57719.07826402365
2013,3331,69283.75449638489
2013,3332,72959.83002888656
2013,3333,67099.3257749977
2013,3334,51027.657130523505
2013,3335,56222.53513347481
2013,3336,73442.43029577636
2013,3339,63944.91610051824
2013,3341,148953.75685582144
2013,3342,100858.63500755657
2013,3343,82610.73575725869
2013,3344,91931.94403410539
2013,3345,91314.45521952612
2013,3346,95260.18132618748
2013,3351,56984.61637159554
2013,3352,58799.55536762168
2013,3353,67293.46962540434
2013,3359,61885.70750727357
2013,3361,79925.09386529107
2013,3362,45459.15639551013
2013,3363,54918.82767339269
2013,3364,91812.45505002922
2013,3365,66973.35435399905
2013,3366,59040.13154633846
2013,3369,61393.771445413084
2013,3371,36635.98683721908
2013,3372,47088.4044965067
2013,3379,41535.86311487374
2013,3391,66003.20159086649
2013,3399,49642.89711801877
2013,4231,50230.08253907739
2013,4232,57961.076344303794
2013,4233,55130.93271719618
2013,4234,91134.21573875027
2013,4235,62952.36887927823
2013,4236,79644.58808468455
2013,4237,61142.884022125094
2013,4238,64386.32324057057
2013,4239,50905.53466230289
2013,4241,59847.17166434217
2013,4242,103857.2282060357
2013,4243,63771.0409230355
2013,4244,51585.741223793775
2013,4245,50638.58198655265
2013,4246,76379.78588220495
2013,4247,70261.15233567373
2013,4248,61996.82079857139
2013,4249,48666.309188957974
2013,4251,88621.82297266516
2013,4411,51952.00924391733
2013,4412,40459.817527268424
2013,4413,31545.418431047194
2013,4421,36258.26927390487
2013,4422,27962.30476577953
2013,4431,43707.252005428076
2013,4441,30891.874067998102
2013,4442,28882.110037615475
2013,4451,22458.505956357094
2013,4452,23275.342801991806
2013,4453,22075.097913698282
2013,4461,36053.22382671837
2013,4471,19119.344967595665
2013,4481,18386.01138360976
2013,4482,19628.226736532488
2013,4483,34925.656531728026
2013,4511,19355.762734315733
2013,4512,19650.869685746846
2013,4521,20161.81937063944
2013,4529,23119.155215873965
2013,4531,18321.834603465722
2013,4532,23766.419959715935
2013,4533,19276.966124739458
2013,4539,27839.796099885534
2013,4541,55692.53360540139
2013,4542,31557.169010283123
2013,4543,46890.586594754066
2013,4811,70737.75621439163
2013,4812,77742.37412569296
2013,4821,44029.32628398792
2013,4831,83142.59428397071
2013,4832,71581.75730522526
2013,4841,45146.010664227186
2013,4842,45115.45688267585
2013,4851,42601.675798245815
2013,4852,37166.91108582575
2013,4853,26215.317528547912
2013,4854,21781.609825331034
2013,4855,29498.224848649752
2013,4859,26785.176624155705
2013,4861,117944.06869470126
2013,4862,118356.27845520922
2013,4869,106603.59546200925
2013,4871,31191.60882688856
2013,4872,28152.41578044597
2013,4879,40306.10278372591
2013,4881,45746.06214746473
2013,4882,48797.875193634696
2013,4883,68242.6611542429
2013,4884,34209.08764795832
2013,4885,57533.93496697208
2013,4889,36341.00199231535
2013,4911,28341.47503617945
2013,4921,46679.53913847284
2013,4922,31367.604636844637
2013,4931,42209.74710867757
2013,5111,61620.99513204896
2013,5112,133282.48048163383
2013,5121,61694.50651400525
2013,5122,75527.02462710251
2013,5151,72855.86153013218
2013,5152,100808.22528401883
2013,5171,79978.17652976193
2013,5172,72247.00600884075
2013,5174,104848.42260619151
2013,5179,80240.9623027678
2013,5182,87222.24184753958
2013,5191,163708.76952273195
2013,5211,104125.0519509476
2013,5221,63423.275416277036
2013,5222,83984.58372550971
2013,5223,75237.75337595248
2013,5231,207118.36934201923
2013,5232,187199.58486271164
2013,5239,187880.44337127634
2013,5241,83481.89634706233
2013,5242,67030.56042266419
2013,5251,83670.8395677473
2013,5259,156153.03165892782
2013,5311,44299.569274467496
2013,5312,60426.71183600254
2013,5313,49890.04993593888
2013,5321,40226.11121216631
2013,5322,34555.507567594344
2013,5323,49029.5719296462
2013,5324,66860.11488380004
2013,5331,92048.97709795352
2013,5411,85341.97841705017
2013,5412,63894.48112352892
2013,5413,82518.4038903836
2013,5414,60109.39851978366
2013,5415,100118.01863374854
2013,5416,84555.7370945922
2013,5417,112229.64059937272
2013,5418,74175.98833470927
2013,5419,45446.37862323516
2013,5511,108894.94470219412
2013,5611,78748.63183745286
2013,5612,50850.81863589916
2013,5613,30781.00954901673
2013,5614,37123.12663714922
2013,5615,49890.33654119777
2013,5616,29776.98756013202
2013,5617,25480.719993799976
2013,5619,42326.4405745305
2013,5621,48002.192684635374
2013,5622,65400.83585705633
2013,5629,52031.946916848334
2013,6111,37339.95500988998
2013,6112,39829.353171264185
2013,6113,56941.009738502704
2013,6114,61143.44736538683
2013,6115,42620.510813230496
2013,6116,21283.82682174236
2013,6117,46198.3163790031
2013,6211,80900.76549139254
2013,6212,46964.205647987605
2013,6213,38659.27769612886
2013,6214,56583.32944798054
2013,6215,57738.111343115816
2013,6216,28038.669409421283
2013,6219,40433.6811485102
