year,sic,wage
1998,1521,29448.771029830397
1998,1522,32886.149412026636
1998,1531,44964.68572978839
1998,1541,40189.63680854303
1998,1542,38908.1189186237
1998,1611,38637.44766359366
1998,1622,42578.81573754317
1998,1623,36196.99446015755
1998,1629,39016.21273256314
1998,1711,34430.87320090086
1998,1721,25511.61924578759
1998,1731,36826.153618321325
1998,1741,26935.197588457813
1998,1742,29565.341550891928
1998,1743,29153.763081666977
1998,1751,26556.303980873374
1998,1752,30129.09189083055
1998,1761,27140.938075564794
1998,1771,29016.368218270516
1998,1781,29062.679255202627
1998,1791,35960.325524634194
1998,1793,32640.52418986764
1998,1794,31816.570803184026
1998,1795,35520.96116997295
1998,1796,44019.923415001336
1998,1799,29214.690811978413
1998,2011,25960.245055878437
1998,2013,29810.235673880325
1998,2015,20385.275365529465
1998,2021,36704.607731958764
1998,2022,37441.306418272296
1998,2023,42625.54088814947
1998,2024,34040.43883272262
1998,2026,38386.44613047624
1998,2032,43254.90110217456
1998,2033,32776.71233115468
1998,2034,34904.26348061317
1998,2035,35552.86291582943
1998,2037,25590.14532184533
1998,2038,28436.401608140983
1998,2041,50037.15628970775
1998,2043,61025.51957985457
1998,2044,33912.07249070632
1998,2045,33238.56794778825
1998,2046,53276.50297590009
1998,2047,44430.076111452574
1998,2048,33721.14683736849
1998,2051,31354.14983818548
1998,2052,35215.41840525291
1998,2053,30701.931251763377
1998,2061,37687.90436590437
1998,2062,53041.31403415155
1998,2063,34489.35329268293
1998,2064,30740.531939043223
1998,2066,41411.96159505592
1998,2067,46038.62384134512
1998,2068,29690.36626809314
1998,2074,29326.586033774533
1998,2075,44179.060664419834
1998,2076,35422.17258176757
1998,2077,35572.638021135754
1998,2079,43471.979427142534
1998,2082,55211.25433783182
1998,2083,47217.38868745468
1998,2084,33198.66755454084
1998,2085,58964.94779275707
1998,2086,38266.92391315443
1998,2087,78708.36842857143
1998,2091,26159.045423356663
1998,2092,23391.23417917192
1998,2095,41153.02839320284
1998,2096,35078.64213173729
1998,2097,24704.63866210166
1998,2098,29629.361419068737
1998,2099,31648.27709085952
1998,2111,67525.10091674462
1998,2121,32629.96696969697
1998,2131,55581.80209742896
1998,2141,23372.10178471835
1998,2211,26997.996204049956
1998,2221,30037.963083954233
1998,2231,25401.110111495578
1998,2241,24944.410493100364
1998,2251,27898.809194376256
1998,2252,20015.465731790333
1998,2253,22746.7931838343
1998,2254,24126.2909352518
1998,2257,26279.654652573212
1998,2258,28634.338552188554
1998,2259,23309.27029520295
1998,2261,25140.928243553397
1998,2262,28766.109477124184
1998,2269,27761.32784870622
1998,2273,28966.64383082282
1998,2281,25048.37269960418
1998,2282,27315.41213623753
1998,2284,24566.395917233716
1998,2295,36722.71696149844
1998,2296,29791.33647657536
1998,2297,41847.477893977644
1998,2298,26213.469998645538
1998,2299,31502.868041121284
1998,2311,20321.139277126542
1998,2321,20447.771637545713
1998,2322,21545.29270242187
1998,2323,23962.49891868512
1998,2325,25568.077915044847
1998,2326,19524.56399311532
1998,2329,18930.064588087484
1998,2331,18998.133593069153
1998,2335,27459.725040665377
1998,2337,25502.46987712054
1998,2339,17302.72736938127
1998,2341,19758.445107662377
1998,2342,42792.339634146345
1998,2353,19826.609024833433
1998,2361,21810.50934431422
1998,2369,19813.82579531115
1998,2371,29582.035612535612
1998,2381,22183.65847928236
1998,2384,16068.23606557377
1998,2385,23418.792792792792
1998,2386,23864.121172353454
1998,2387,24427.774193548386
1998,2389,19661.647328244275
1998,2391,19527.002775636083
1998,2392,22392.210353416845
1998,2393,20742.51330219334
1998,2394,24293.604015983005
1998,2395,18850.62465541956
1998,2396,26231.39104408887
1998,2397,23938.548882681564
1998,2399,23274.381154150196
1998,2411,25807.74576990267
1998,2421,29174.18081743567
1998,2426,24425.23437584693
1998,2429,23236.199386503067
1998,2431,28293.169637220144
1998,2434,25526.53893147369
1998,2435,31656.87354595312
1998,2436,34173.63461468656
1998,2439,27559.219515038472
1998,2441,23099.372928176796
1998,2448,20020.41801269274
1998,2449,22262.935848088273
1998,2451,30233.23057719849
1998,2452,28372.697777211102
1998,2491,29346.234549138804
1998,2493,34860.71300982435
1998,2499,23073.99037741901
1998,2511,22881.148739306795
1998,2512,24795.23696591779
1998,2514,25351.59073928431
1998,2515,29267.72461479987
1998,2517,25645.78468792097
1998,2519,25517.705064813577
1998,2521,30610.991780821918
1998,2522,40697.78376666299
1998,2531,34615.36560020697
1998,2541,30887.030120367377
1998,2542,30799.325514960157
1998,2591,26341.356283512818
1998,2599,32042.203767413004
1998,2611,55480.36483203485
1998,2621,52893.111090945626
1998,2631,52704.87806320081
1998,2652,26094.73621310295
1998,2653,37995.50598535998
1998,2655,38392.65496715928
1998,2656,32515.043438077635
1998,2657,39198.418213988785
1998,2671,40482.56005118249
1998,2672,54821.03669390293
1998,2673,32127.329928319887
1998,2674,30482.052947172753
1998,2675,31778.81601648615
1998,2676,42426.745705786394
1998,2677,34247.88832593585
1998,2678,30743.685594253962
1998,2679,34461.77109830025
1998,2711,32214.03612689555
1998,2721,55140.71439848552
1998,2731,43625.36959279388
1998,2732,33687.66279778534
1998,2741,40836.60944120763
1998,2752,35347.18883264714
1998,2754,36463.33167743802
1998,2759,32811.58548295531
1998,2761,36111.78804784759
1998,2771,32631.943316778234
1998,2782,31902.389100126744
1998,2789,25384.33774691469
1998,2791,39323.227945661216
1998,2796,47145.94314381271
1998,2812,58317.588881329575
1998,2813,63669.655610357586
1998,2816,50279.63376214229
1998,2819,55563.49314474768
1998,2821,58635.95832959598
1998,2822,55150.1349071589
1998,2823,47075.33889987049
1998,2824,55919.48131281407
1998,2833,71665.15967031635
1998,2834,71938.59960926752
1998,2835,51428.88907721281
1998,2836,49374.49194011164
1998,2841,69374.44324243482
1998,2842,48214.30252336449
1998,2843,49483.87353892066
1998,2844,43773.269107986176
1998,2851,43804.46718146718
1998,2861,41168.492878722485
1998,2865,59086.904602215065
1998,2869,67925.73537536999
1998,2873,50667.842122049755
1998,2874,47946.266798624856
1998,2875,30121.872622282608
1998,2879,59288.666227921196
1998,2891,46911.64541171018
1998,2892,41406.275284490475
1998,2893,51948.14714494876
1998,2895,68211.97906444226
1998,2899,51493.42579767199
1998,2911,73098.02448825425
1998,2951,43674.018410360586
1998,2952,42234.52950474183
1998,2992,49075.00968345675
1998,2999,44328.953002610964
1998,3011,48300.26055706436
1998,3021,29022.77711233409
1998,3052,32998.452621735814
1998,3053,33831.03658624242
1998,3061,32086.90632679888
1998,3069,32910.1113601275
1998,3081,39137.46225656391
1998,3082,35008.785947134835
1998,3083,35266.14884410433
1998,3084,31961.848903287482
1998,3085,32039.835593320702
1998,3086,31454.007230160096
1998,3087,36877.11108962209
1998,3088,26559.42094210853
1998,3089,30029.394854642815
1998,3111,32966.95564860045
1998,3131,24202.41389045737
1998,3142,25660.080082135522
1998,3143,25971.22964017476
1998,3144,22816.50603360776
1998,3149,22611.012353304508
1998,3151,18438.023745519713
1998,3161,25993.32141032192
1998,3171,37438.709131545336
1998,3172,19907.909560723514
1998,3199,21033.801024081928
1998,3211,43888.746470483115
1998,3221,41776.50624326804
1998,3229,42119.54103330208
1998,3231,35306.774942354416
1998,3241,50092.6188582789
1998,3251,30428.433688637517
1998,3253,29603.741485085677
1998,3255,41413.531890980616
1998,3259,32016.92310635042
1998,3261,33477.62679329157
1998,3262,30463.455045151157
1998,3263,22565.61843640607
1998,3264,33595.26380932897
1998,3269,21687.48430563128
1998,3271,35398.740723120834
1998,3272,31483.812490330565
1998,3273,36237.06314557347
1998,3274,41371.0183504341
1998,3275,43080.11895595935
1998,3281,27792.5794229451
1998,3291,37302.147546091925
1998,3292,38021.93860025762
1998,3295,42667.70322831583
1998,3296,46356.51013485563
1998,3297,40641.52968352968
1998,3299,29294.199006839688
1998,3312,53290.53542520236
1998,3313,44353.53361869092
1998,3315,34431.5420890479
1998,3316,43327.859461913955
1998,3317,39985.3642428759
1998,3321,40900.61121561399
1998,3322,39699.78773793714
1998,3324,33143.4619795295
1998,3325,35151.388377840325
1998,3331,44267.93290588505
1998,3334,52429.94064190088
1998,3339,48931.546749275825
1998,3341,39131.719019298456
1998,3351,40490.5357471214
1998,3353,50868.52640912577
1998,3354,38212.13373550154
1998,3355,42908.05187380902
1998,3356,46544.83481653888
1998,3357,41827.90718251689
1998,3363,33881.294367883434
1998,3364,32060.395901134663
1998,3365,31251.11573422584
1998,3366,32527.334378920954
1998,3369,35684.054862842895
1998,3398,36947.83600209314
1998,3399,42282.472493006695
1998,3411,51686.01595601133
1998,3412,33187.20025188917
1998,3421,48812.625980277975
1998,3423,33861.557788252154
1998,3425,35300.13591217982
1998,3429,34773.35405416958
1998,3431,34993.03102385419
1998,3432,36651.4438811848
1998,3433,34145.00804424334
1998,3441,35606.91604562926
1998,3442,28594.353797237687
1998,3443,36960.189671308246
1998,3444,33137.12363404001
1998,3446,32158.635513449295
1998,3448,33960.099211777735
1998,3449,35391.21383471306
1998,3451,33930.8951059194
1998,3452,40253.32020911301
1998,3462,40944.73713872397
1998,3463,43294.444216659474
1998,3465,45764.83596321647
1998,3466,39162.49883152751
1998,3469,34401.85834735115
1998,3471,30096.109967441596
1998,3479,30833.339973067978
1998,3482,41863.62743506493
1998,3483,44455.797944857055
1998,3484,33194.185080264404
1998,3489,50946.095639534884
1998,3491,41664.176291793316
1998,3492,38232.356105376515
1998,3493,33904.965860353404
1998,3494,34872.537482656095
1998,3495,36622.439136302295
1998,3496,30229.17614195362
1998,3497,39708.146603345034
1998,3498,33030.28005957306
1998,3499,31669.684581984442
1998,3511,60144.6662839334
1998,3519,47453.821499364676
1998,3523,39941.93231666179
1998,3524,30446.96728723404
1998,3531,44906.26518002224
1998,3532,39870.40255781988
1998,3533,45934.23980881656
1998,3534,41582.05840512923
1998,3535,40272.83135924993
1998,3536,40394.22910565443
1998,3537,36419.369180289104
1998,3541,43293.8743255814
1998,3542,41712.67528768372
1998,3543,40975.10250817885
1998,3544,42180.883693940144
1998,3545,37314.5391181418
1998,3546,36130.67787635947
1998,3547,45692.505576208176
1998,3548,44685.2966113846
1998,3549,48690.60532243264
1998,3552,35751.720925297115
1998,3553,35872.56940836941
1998,3554,44925.024561080136
1998,3555,46750.63427262314
1998,3556,40027.30279747833
1998,3559,49612.65260101394
1998,3561,42218.91993755575
1998,3562,42481.034047160734
1998,3563,43632.50870361887
1998,3564,34545.94421820766
1998,3565,45515.809846547316
1998,3566,40828.7898394837
1998,3567,39577.11654462594
1998,3568,36845.39116210281
1998,3569,41106.942824367565
1998,3571,81947.73464094508
1998,3572,62942.110566037736
1998,3575,69683.54552637694
1998,3577,55455.60132538992
1998,3578,53275.025371091695
1998,3579,51672.35572924136
1998,3581,30357.542293547307
1998,3582,34408.14535809019
1998,3585,36723.32279788031
1998,3586,38146.43900247136
1998,3589,36661.909958979035
1998,3592,41412.426203664254
1998,3593,36763.56347610948
1998,3594,47583.132723844756
1998,3596,33790.21200580341
1998,3599,34362.216327016016
1998,3612,34442.04150833861
1998,3613,45163.000929726295
1998,3621,33804.25942429491
1998,3624,41853.81547679496
1998,3625,45475.48004660647
1998,3629,35384.82852358909
1998,3631,31176.65185013876
1998,3632,37815.07889265784
1998,3633,45268.481415603535
1998,3634,32516.75346358792
1998,3635,30868.193044822256
1998,3639,33045.199097892735
1998,3641,44378.21419198056
1998,3643,37084.2821514805
1998,3644,34158.47763637324
1998,3645,26756.983619344774
1998,3646,33306.61867303804
1998,3647,41417.54776617269
1998,3648,32567.637209302327
1998,3651,41156.69267934233
1998,3652,54569.73762052937
1998,3661,66399.48478430227
1998,3663,51934.65681230886
1998,3669,49644.14344981112
1998,3671,43001.70684098234
1998,3672,33748.14287232836
1998,3674,64488.94845589869
1998,3675,30536.128207869973
1998,3676,30022.24075648109
1998,3677,26678.26965208014
1998,3678,35702.81282753978
1998,3679,37532.88375025422
1998,3691,39934.23308185161
1998,3692,43211.417496962335
1998,3694,39780.47225635841
1998,3695,45718.76814326108
1998,3699,39808.56423686891
1998,3711,68318.5586371648
1998,3713,34004.963959066954
1998,3714,44573.519795282504
1998,3715,29176.01834096486
1998,3716,31699.906876439738
1998,3721,56501.891532724796
1998,3724,54746.562615633105
1998,3728,46889.8040774289
1998,3731,36904.95257054977
1998,3732,27824.845573323582
1998,3743,40585.89394837528
1998,3751,38573.744090780674
1998,3761,61835.5576058254
1998,3764,54243.59428708306
1998,3769,65494.401652892564
1998,3792,30264.664182495682
1998,3795,55999.062258687256
1998,3799,27988.4095453688
1998,3812,60307.613219935825
1998,3821,39578.855957080676
1998,3822,40237.62544928115
1998,3823,46269.38210983261
1998,3824,38511.65154109589
1998,3825,62455.34119751847
1998,3826,54406.10170865552
1998,3827,50446.195871011776
1998,3829,43377.375
1998,3841,47112.70554714629
1998,3842,42448.57492079269
1998,3843,37359.506351845695
1998,3844,57866.447171097476
1998,3845,57053.88658618377
1998,3851,34655.95129301685
1998,3861,57891.26042716347
1998,3873,33154.16898929148
1998,3911,30822.75918421401
1998,3914,26935.679516497876
1998,3915,26772.831306516993
1998,3931,29779.702225491998
1998,3942,52320.224557956775
1998,3944,33494.82132884777
1998,3949,28449.9420740243
1998,3951,35038.53059635069
1998,3952,30951.964853434445
1998,3953,28807.247972315345
1998,3955,28451.18272005772
1998,3961,25175.17444593687
1998,3965,33006.18130047629
1998,3991,28535.08973128599
1998,3993,31362.702258239995
1998,3995,32832.5292001439
1998,3996,52527.696796510754
1998,3999,29590.331214822785
1998,4011,39427.30841121495
1998,4013,23981.366720516962
1998,4111,25242.962234545612
1998,4119,20228.91542101617
1998,4121,16656.33739420364
1998,4131,24028.642282617897
1998,4141,19276.047421031588
1998,4142,19428.99061405557
1998,4151,14758.873414222739
1998,4173,20104.846516500787
1998,4212,29381.21708732759
1998,4213,33501.722890523386
1998,4214,28121.187085689373
1998,4215,20464.85987672644
1998,4221,25760.54494680851
1998,4222,30644.093174632693
1998,4225,26713.779940382254
1998,4226,31662.25378053509
1998,4231,31611.21939136589
1998,4412,59837.94002411091
1998,4424,56626.59678705708
1998,4432,61441.19947229551
1998,4449,41689.18629421222
1998,4481,38489.48058013766
1998,4482,27391.891472868218
1998,4489,20961.519077424335
1998,4491,44335.51384572406
1998,4492,39502.549414162
1998,4493,22060.119041838632
1998,4499,38400.655341586425
1998,4512,45610.14223803486
1998,4513,30917.298090681048
1998,4522,36559.31327478254
1998,4581,27228.377147042378
1998,4612,63355.63661971831
1998,4613,61046.761427676895
1998,4619,51688.33944954129
1998,4724,27912.627618091392
1998,4725,28324.32270823639
1998,4729,28565.080455032563
1998,4731,37723.525468965294
1998,4741,55451.35008591065
1998,4783,23349.95153861558
1998,4785,26421.48869204674
1998,4789,27442.848242068743
1998,4812,45650.0960846457
1998,4813,55216.91619176399
1998,4822,61817.22981239804
1998,4832,34754.69749039512
1998,4833,54657.76848582823
1998,4841,41196.865708566555
1998,4899,56640.06120323306
1998,4911,58107.626307107195
1998,4922,64258.62541143028
1998,4923,62768.6978875722
1998,4924,50646.46935193965
1998,4925,54232.66857142857
1998,4931,62346.81904545062
1998,4932,
1998,4939,
1998,4941,33837.23746464815
1998,4952,33431.99407894737
1998,4953,40792.70758610985
1998,4959,38452.49068148252
1998,4961,50549.83881401617
1998,4971,22129.85239491691
1998,5012,36611.19000709328
1998,5013,34004.69970765357
1998,5014,34144.993849057835
1998,5015,23402.01380087611
1998,5021,41856.763439254195
1998,5023,37485.344637014256
1998,5031,37739.609001024895
1998,5032,37233.14407821126
1998,5033,39760.37736622142
1998,5039,36678.24138549892
1998,5043,54624.18963183541
1998,5044,44005.74769272058
1998,5045,69804.92162728088
1998,5046,38852.28728742682
1998,5047,51590.85538098013
1998,5048,37296.47486437613
1998,5049,48949.008095837205
1998,5051,43584.20929216331
1998,5052,69544.9621483376
1998,5063,44347.30714989797
1998,5064,45638.5309947644
1998,5065,58169.626556716146
1998,5072,37123.234763664936
1998,5074,37988.78009001677
1998,5075,44945.41453046296
1998,5078,40976.444168008195
1998,5082,43726.383453119
1998,5083,30753.67098667017
1998,5084,46779.57269522455
1998,5085,41964.4609135223
1998,5087,30521.84529626316
1998,5088,50024.12682615479
1998,5091,36330.87329107002
1998,5092,39363.396606357965
1998,5093,29321.341214283988
1998,5094,36784.14416133792
1998,5099,37273.66969131511
1998,5111,54011.08365741941
1998,5112,30910.157956323055
1998,5113,44807.942278970004
1998,5122,55891.392207626035
1998,5131,44760.37906525953
1998,5136,38801.69162550302
1998,5137,40667.27580138558
1998,5139,54592.43779086678
1998,5141,37107.70409866726
1998,5142,36668.041011378
1998,5143,34671.290068337126
1998,5144,29845.090249348716
1998,5145,33918.501936971836
1998,5146,30407.17206684857
1998,5147,33044.60694187206
1998,5148,30967.23645744608
1998,5149,35944.57148256146
1998,5153,32834.70201743462
1998,5154,9988.519464678977
1998,5159,32903.78145906339
1998,5162,47134.55831745933
1998,5169,53237.11972591974
1998,5171,38458.49391140373
1998,5172,38637.67901154072
1998,5181,36653.77388695863
1998,5182,48269.59038704693
1998,5191,30992.102861459436
1998,5192,31144.225951852484
1998,5193,24008.74362823825
1998,5194,34351.30286571857
1998,5198,40448.1485612238
1998,5199,34459.51115358589
1998,5211,24759.790749002525
1998,5231,25887.34868249613
1998,5251,17881.13715096222
1998,5261,17902.902022227794
1998,5271,32093.030021475217
1998,5311,16438.940273516942
1998,5331,13489.564826546486
1998,5399,15268.77077783556
1998,5411,16705.75965000152
1998,5421,16356.762303377895
1998,5431,16044.878932316491
1998,5441,12103.018444473108
1998,5451,11251.490040678917
1998,5461,12845.93112072263
1998,5499,15596.832954586445
1998,5511,38023.73747525419
1998,5521,27067.468718752254
1998,5531,23102.965966870805
1998,5541,15291.53568600064
1998,5551,26239.45358180438
1998,5561,31287.532498488028
1998,5571,26758.13711426671
1998,5599,29374.86476228526
1998,5611,19480.16609280991
1998,5621,14559.877450326228
1998,5632,15512.458717061485
1998,5641,12622.168183464639
1998,5651,16590.398095247918
1998,5661,15318.378433281927
1998,5699,16345.855552422428
1998,5712,24825.84265097973
1998,5713,28679.74673781285
1998,5714,19616.465994755818
1998,5719,18322.113850780537
1998,5722,23369.143915143755
1998,5731,23563.40696298175
1998,5734,40522.641483681306
1998,5735,14038.267783568801
1998,5736,22789.239518818486
1998,5810,11183.08332773317
1998,5912,21508.950216327445
1998,5921,14026.740160182033
1998,5932,15998.85110747192
1998,5941,16060.269075457256
1998,5942,14923.856672638034
1998,5943,23101.399598713335
1998,5944,22676.671301215792
1998,5945,13989.749545535416
1998,5946,21658.249373974613
1998,5947,12667.655719081256
1998,5948,17944.309823218515
1998,5949,11964.167717553857
1998,5961,27662.015964687558
1998,5962,21638.14442609045
1998,5963,21695.891499437963
1998,5983,33449.3643877551
1998,5984,27703.630569867983
1998,5989,25730.56512820513
1998,5992,12759.701033966352
1998,5993,15708.890722822995
1998,5994,15235.400242638138
1998,5995,24599.281500295845
1998,5999,19301.451541427054
1998,6011,44517.11875
1998,6019,49777.84006595219
1998,6021,38806.96166077083
1998,6022,38157.6245312668
1998,6029,42058.18189102564
1998,6035,37997.8396871285
1998,6036,36919.446359046255
1998,6061,26417.415122845483
1998,6062,25115.111871920486
1998,6081,107879.15892330384
1998,6082,75004.92769058296
1998,6091,59088.80839763503
1998,6099,42620.9293600919
1998,6111,62139.61052774509
1998,6141,41462.950319553696
1998,6153,47049.36314656613
1998,6159,60113.32180502053
1998,6162,52725.39646203032
1998,6163,48674.176455186636
1998,6211,127108.6083926413
1998,6221,85437.08629859093
1998,6231,69357.26163685894
1998,6282,131140.8063946089
1998,6289,59562.934759898904
1998,6311,49212.11240564963
1998,6321,41849.19703093544
1998,6324,41260.20794515428
1998,6331,49094.64417071668
1998,6351,64274.68962089377
1998,6361,42313.45286914256
1998,6371,48026.60609275847
1998,6399,40218.37189478811
1998,6411,40836.370574364635
1998,6512,33925.07225386296
1998,6513,21987.722341734116
1998,6514,23952.27198111086
1998,6515,18435.61376484787
1998,6517,36276.666666666664
1998,6519,27915.168089013718
1998,6531,33456.972691120056
1998,6541,33987.55338926001
1998,6552,43102.23470224244
1998,6553,22785.355351897546
1998,6712,77839.2177811429
1998,6719,113052.78744521135
1998,6722,67594.1540651831
1998,6726,56126.87662121716
1998,6732,32996.18535455339
1998,6733,49737.92153174336
1998,6792,45820.46854607152
1998,6794,63098.93861660079
1998,6798,62395.280866837755
1998,6799,88026.09063533302
1998,7011,18643.98966423769
1998,7021,13669.604953371045
1998,7032,15333.51636347423
1998,7033,13905.386544930321
1998,7041,16202.321497609117
1998,7211,15470.272235676608
1998,7212,12498.616296824104
1998,7213,22909.237150805944
1998,7215,12586.445186949384
1998,7216,13810.134065907541
1998,7217,18444.396368928003
1998,7218,24647.407350096713
1998,7219,14484.620928747378
1998,7221,17068.314423592492
1998,7231,14674.458784409628
1998,7241,16538.50289882177
1998,7251,15007.769730733518
1998,7261,27161.893598061597
1998,7291,15109.926963053254
1998,7299,14683.720639601215
1998,7311,57755.35683260376
1998,7312,50091.78788099752
1998,7313,54531.63226144705
1998,7319,31319.846629139363
1998,7322,27274.85968120505
1998,7323,38943.16219417976
1998,7331,32183.802163264932
1998,7334,25886.62464155048
1998,7335,36118.23346203346
1998,7336,43606.10761226725
1998,7338,24798.956162656756
1998,7342,25897.63129861539
1998,7349,13078.039713955588
1998,7352,32723.18395376764
1998,7353,40362.46238781175
1998,7359,34344.85868648535
1998,7361,25810.82552537989
1998,7363,17504.719377628404
1998,7371,64138.730115616665
1998,7372,95375.71704084502
1998,7373,66087.37383298682
1998,7374,47061.46561874249
1998,7375,62507.94533723758
1998,7376,57777.20950526719
1998,7377,60187.99182891153
1998,7378,42034.924647946704
1998,7379,63734.362979908714
1998,7381,15842.165621971033
1998,7382,30834.087373360682
1998,7383,67644.55729208843
1998,7384,23309.26492166295
1998,7389,25998.770625671157
1998,7513,34686.348811144024
1998,7514,25335.10891673924
1998,7515,42929.37168417768
1998,7519,27374.932739987285
1998,7521,16894.978158348604
1998,7532,27847.331583667183
1998,7533,25658.37125444388
1998,7534,26084.639036110522
1998,7536,29783.050487789722
1998,7537,26729.54104073623
1998,7538,24130.95225928415
1998,7539,24965.0227380996
1998,7542,12394.790809081689
1998,7549,19682.845153589482
1998,7622,27229.60123471354
1998,7623,32773.90495867769
1998,7629,32127.109622371645
1998,7631,19744.011184210525
1998,7641,20335.77663075328
1998,7692,25451.437637104355
1998,7694,32603.662283637754
1998,7699,30271.144310073836
1998,7812,61812.07716476421
1998,7819,45106.80706525068
1998,7822,47355.776912345966
1998,7829,66058.38373655915
1998,7832,9772.923151197605
1998,7833,13183.165384615384
1998,7841,10620.238347902896
1998,7911,9942.983053896525
1998,7922,32080.273362965167
1998,7929,50235.86594190647
1998,7933,10820.288561031759
1998,7941,100335.79143075507
1998,7948,20212.02540926908
1998,7991,10971.114927187224
1998,7992,14620.435292541997
1998,7993,20227.98834360123
1998,7996,17787.524408713147
1998,7997,16659.02502514938
1998,7999,16239.285055877606
1998,8011,54473.20174391487
1998,8021,30626.152447998316
1998,8031,41175.181094148094
1998,8041,22439.81917114404
1998,8042,23756.726948707972
1998,8043,27563.64376733247
1998,8049,31620.878395020958
1998,8051,19503.456785525083
1998,8052,17499.855090540237
1998,8059,17505.246183673
1998,8062,32019.873187049103
1998,8063,27131.46227193073
1998,8069,33792.02705308761
1998,8071,36766.760455586744
1998,8072,26557.90052037575
1998,8082,18641.914300185257
1998,8092,32316.379663104366
1998,8093,27807.279283295138
1998,8099,31381.09402964976
1998,8111,53469.24094912038
1998,8211,22353.73786972323
1998,8221,34111.39695316357
1998,8222,27293.08897898218
1998,8231,18876.813015184383
1998,8243,38947.45079231094
1998,8244,21268.981816864678
1998,8249,26928.982454274777
1998,8299,23135.548300704046
1998,8322,18583.553718197963
1998,8331,17607.146192309458
1998,8351,12824.959987672373
1998,8361,17901.171439456473
1998,8399,24056.498806942458
1998,8412,21649.287222356954
1998,8422,20547.398318742107
1998,8611,40277.34277604784
1998,8621,43519.94988750587
1998,8631,22086.302307611255
1998,8641,14162.111608162415
1998,8651,27241.789382879895
1998,8661,16787.425649570883
1998,8699,25701.85265288728
1998,8711,52262.051959720746
1998,8712,48327.19402648775
1998,8713,30635.369443932515
1998,8721,41922.25515395982
1998,8731,63532.59642331877
1998,8732,34597.38215502992
1998,8733,41836.496454947264
1998,8734,39627.8362157586
1998,8741,49130.18102228321
1998,8742,59474.62221994735
1998,8743,57947.84500551538
1998,8744,32572.430026018494
1998,8748,52639.022759060485
1998,8811,11997.339593479339
1998,8999,57209.279942025576
1998,9999,30610.15693679939
1999,111,17339.961055598258
1999,112,20963.558403634004
1999,115,24441.464741977667
1999,116,22461.13591819344
1999,119,21575.418139237812
1999,131,16959.06710963455
1999,132,15962.518389865141
1999,133,26942.002640105606
1999,134,19328.310733553426
1999,139,17863.200998873817
1999,161,17121.780097331357
1999,171,16386.305091435337
1999,172,16276.008154427347
1999,173,17257.535188766502
1999,174,16481.527269628452
1999,175,13234.388289230274
1999,179,17403.649616368286
1999,181,20339.009478961576
1999,182,22093.800183450807
1999,191,17710.80008528936
1999,211,24813.086513649327
1999,212,19522.231463005828
1999,213,22786.247725856698
1999,214,15972.431303116147
1999,219,17306.273957158963
1999,241,19811.845653051612
1999,251,23828.953878902554
1999,252,21872.370044865096
1999,253,24342.190476190477
1999,254,24771.220162224796
1999,259,20131.196445725265
1999,271,17200.28589263421
1999,272,20040.292201971915
1999,273,22016.26225319396
1999,279,23093.62032884903
1999,291,19991.95581918593
1999,711,27364.748219010788
1999,721,21553.04869798658
1999,722,16555.33641431925
1999,723,20102.282580517905
1999,724,22509.19555685472
1999,740,20988.288829189056
1999,751,20263.11280362289
1999,752,16452.929669573197
1999,761,10572.782550063172
1999,762,21573.96879875195
1999,780,21356.57166519302
1999,811,27063.637521137967
1999,831,20115.139917695473
1999,851,26086.45844857105
1999,912,49403.23126029654
1999,913,35194.94480066908
1999,919,26579.553030303032
1999,921,24965.409852216748
1999,971,18606.438979963572
1999,1011,50865.06720627913
1999,1021,59635.250822497255
1999,1031,49066.3281642917
1999,1041,62550.234920379604
1999,1044,52267.230926430515
1999,1061,51905.482558139534
1999,1081,51178.25298507463
1999,1094,43562.162239089186
1999,1099,53877.48078175896
1999,1221,51777.73470891673
1999,1222,51511.82547031984
1999,1231,31428.090283748927
1999,1241,38917.84642233857
1999,1311,78581.51106462792
1999,1321,77245.60075329567
1999,1381,43452.00934535104
1999,1382,63799.83682029261
1999,1389,42885.13928864819
1999,1411,31363.507803121247
1999,1422,39762.80922827847
1999,1423,43147.575374198146
1999,1429,42119.627884512185
1999,1442,39910.58733050594
1999,1446,42397.38359067514
1999,1455,52760.50395361096
1999,1459,37053.76147308782
1999,1474,57964.158796296295
1999,1475,45718.797912713475
1999,1479,48133.73608185375
1999,1481,39193.007639419404
1999,1499,37604.27044518533
1999,1521,31135.470875961415
1999,1522,34743.769852896905
1999,1531,49092.18536390562
1999,1541,41582.760780665885
1999,1542,41262.207612948834
1999,1611,40165.3479332229
1999,1622,44363.43274185389
1999,1623,37523.16609184497
1999,1629,39668.813397200254
1999,1711,35761.63004628664
1999,1721,26608.03740365447
1999,1731,38548.03472799506
1999,1741,28266.81761769433
1999,1742,30826.00249238346
1999,1743,30483.93411257812
1999,1751,27943.063887750744
1999,1752,31198.37596099237
1999,1761,28196.000245068008
1999,1771,30407.92229696553
1999,1781,30324.298675718717
1999,1791,37424.24110880461
1999,1793,34252.87122957796
1999,1794,32797.25992299173
1999,1795,36298.79622586308
1999,1796,46073.751840228906
1999,1799,30371.746830574575
1999,2011,26924.517562830933
1999,2013,30510.54023682468
1999,2015,21278.220432212347
1999,2021,35962.70079522863
1999,2022,40411.497647890414
1999,2023,45893.66095934334
